Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.73757011129171
Zambia,ZMB,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,3.40414322736847
Zambia,ZMB,2024,Number of under-five deaths,SH.DTH.MORT,32949
Zambia,ZMB,2023,Number of under-five deaths,SH.DTH.MORT,32958
Zambia,ZMB,2022,Number of under-five deaths,SH.DTH.MORT,32696
Zambia,ZMB,2021,Number of under-five deaths,SH.DTH.MORT,32759
Zambia,ZMB,2020,Number of under-five deaths,SH.DTH.MORT,33646
Zambia,ZMB,2019,Number of under-five deaths,SH.DTH.MORT,33794
Zambia,ZMB,2018,Number of under-five deaths,SH.DTH.MORT,34044
Zambia,ZMB,2017,Number of under-five deaths,SH.DTH.MORT,33885
Zambia,ZMB,2016,Number of under-five deaths,SH.DTH.MORT,34709
Zambia,ZMB,2015,Number of under-five deaths,SH.DTH.MORT,36138
Zambia,ZMB,2014,Number of under-five deaths,SH.DTH.MORT,37151
Zambia,ZMB,2013,Number of under-five deaths,SH.DTH.MORT,38712
Zambia,ZMB,2012,Number of under-five deaths,SH.DTH.MORT,40050
Zambia,ZMB,2011,Number of under-five deaths,SH.DTH.MORT,40874
Zambia,ZMB,2010,Number of under-five deaths,SH.DTH.MORT,41450
Zambia,ZMB,2009,Number of under-five deaths,SH.DTH.MORT,42710
Zambia,ZMB,2008,Number of under-five deaths,SH.DTH.MORT,44683
Zambia,ZMB,2007,Number of under-five deaths,SH.DTH.MORT,45980
Zambia,ZMB,2006,Number of under-five deaths,SH.DTH.MORT,47454
Zambia,ZMB,2005,Number of under-five deaths,SH.DTH.MORT,49856
Zambia,ZMB,2004,Number of under-five deaths,SH.DTH.MORT,52764
Zambia,ZMB,2003,Number of under-five deaths,SH.DTH.MORT,56310
Zambia,ZMB,2002,Number of under-five deaths,SH.DTH.MORT,60054
Zambia,ZMB,2001,Number of under-five deaths,SH.DTH.MORT,63579
Zambia,ZMB,2000,Number of under-five deaths,SH.DTH.MORT,66221
Zambia,ZMB,1999,Number of under-five deaths,SH.DTH.MORT,67611
Zambia,ZMB,1998,Number of under-five deaths,SH.DTH.MORT,67971
Zambia,ZMB,1997,Number of under-five deaths,SH.DTH.MORT,67713
Zambia,ZMB,1996,Number of under-five deaths,SH.DTH.MORT,67477
Zambia,ZMB,1995,Number of under-five deaths,SH.DTH.MORT,67332
Zambia,ZMB,1994,Number of under-five deaths,SH.DTH.MORT,67125
Zambia,ZMB,1993,Number of under-five deaths,SH.DTH.MORT,66570
Zambia,ZMB,1992,Number of under-five deaths,SH.DTH.MORT,65786
Zambia,ZMB,1991,Number of under-five deaths,SH.DTH.MORT,64648
Zambia,ZMB,1990,Number of under-five deaths,SH.DTH.MORT,63108
Zambia,ZMB,1989,Number of under-five deaths,SH.DTH.MORT,61128
Zambia,ZMB,1988,Number of under-five deaths,SH.DTH.MORT,58729
Zambia,ZMB,1987,Number of under-five deaths,SH.DTH.MORT,56133
Zambia,ZMB,1986,Number of under-five deaths,SH.DTH.MORT,53295
Zambia,ZMB,1985,Number of under-five deaths,SH.DTH.MORT,50422
Zambia,ZMB,1984,Number of under-five deaths,SH.DTH.MORT,47797
Zambia,ZMB,1983,Number of under-five deaths,SH.DTH.MORT,45512
Zambia,ZMB,1982,Number of under-five deaths,SH.DTH.MORT,43640
Zambia,ZMB,1981,Number of under-five deaths,SH.DTH.MORT,42212
Zambia,ZMB,1980,Number of under-five deaths,SH.DTH.MORT,41152
Zambia,ZMB,1979,Number of under-five deaths,SH.DTH.MORT,40154
Zambia,ZMB,1978,Number of under-five deaths,SH.DTH.MORT,39120
Zambia,ZMB,1977,Number of under-five deaths,SH.DTH.MORT,38032
Zambia,ZMB,1976,Number of under-five deaths,SH.DTH.MORT,37110
Zambia,ZMB,1975,Number of under-five deaths,SH.DTH.MORT,36497
Zambia,ZMB,1974,Number of under-five deaths,SH.DTH.MORT,36136
Zambia,ZMB,1973,Number of under-five deaths,SH.DTH.MORT,36079
Zambia,ZMB,1972,Number of under-five deaths,SH.DTH.MORT,36076
Zambia,ZMB,1971,Number of under-five deaths,SH.DTH.MORT,36069
Zambia,ZMB,1970,Number of under-five deaths,SH.DTH.MORT,35852
Zambia,ZMB,1969,Number of under-five deaths,SH.DTH.MORT,35392
Zambia,ZMB,1968,Number of under-five deaths,SH.DTH.MORT,34710
Zambia,ZMB,1967,Number of under-five deaths,SH.DTH.MORT,33870
Zambia,ZMB,1966,Number of under-five deaths,SH.DTH.MORT,32985
Zambia,ZMB,1965,Number of under-five deaths,SH.DTH.MORT,32204
Zambia,ZMB,1964,Number of under-five deaths,SH.DTH.MORT,31511
Zambia,ZMB,1963,Number of under-five deaths,SH.DTH.MORT,30924
Zambia,ZMB,1962,Number of under-five deaths,SH.DTH.MORT,30422
Zambia,ZMB,1961,Number of under-five deaths,SH.DTH.MORT,29998
Zambia,ZMB,1960,Number of under-five deaths,SH.DTH.MORT,29621
Zambia,ZMB,2021,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,31.1884695184438
Zambia,ZMB,2020,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,31.2810406328447
Zambia,ZMB,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,29.6619618160959
Zambia,ZMB,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,26.4269830470346
Zambia,ZMB,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,22.3355440760648
Zambia,ZMB,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,14.2422345418609
Zambia,ZMB,2024,Number of neonatal deaths,SH.DTH.NMRT,14944
Zambia,ZMB,2023,Number of neonatal deaths,SH.DTH.NMRT,14764
Zambia,ZMB,2022,Number of neonatal deaths,SH.DTH.NMRT,14608
Zambia,ZMB,2021,Number of neonatal deaths,SH.DTH.NMRT,14420
Zambia,ZMB,2020,Number of neonatal deaths,SH.DTH.NMRT,14322
Zambia,ZMB,2019,Number of neonatal deaths,SH.DTH.NMRT,14309
Zambia,ZMB,2018,Number of neonatal deaths,SH.DTH.NMRT,14265
Zambia,ZMB,2017,Number of neonatal deaths,SH.DTH.NMRT,14245
Zambia,ZMB,2016,Number of neonatal deaths,SH.DTH.NMRT,14295
Zambia,ZMB,2015,Number of neonatal deaths,SH.DTH.NMRT,14317
Zambia,ZMB,2014,Number of neonatal deaths,SH.DTH.NMRT,14336
Zambia,ZMB,2013,Number of neonatal deaths,SH.DTH.NMRT,14365
Zambia,ZMB,2012,Number of neonatal deaths,SH.DTH.NMRT,14406
Zambia,ZMB,2011,Number of neonatal deaths,SH.DTH.NMRT,14391
Zambia,ZMB,2010,Number of neonatal deaths,SH.DTH.NMRT,14324
Zambia,ZMB,2009,Number of neonatal deaths,SH.DTH.NMRT,14217
Zambia,ZMB,2008,Number of neonatal deaths,SH.DTH.NMRT,14099
Zambia,ZMB,2007,Number of neonatal deaths,SH.DTH.NMRT,13990
Zambia,ZMB,2006,Number of neonatal deaths,SH.DTH.NMRT,13974
Zambia,ZMB,2005,Number of neonatal deaths,SH.DTH.NMRT,13975
Zambia,ZMB,2004,Number of neonatal deaths,SH.DTH.NMRT,14095
Zambia,ZMB,2003,Number of neonatal deaths,SH.DTH.NMRT,14275
Zambia,ZMB,2002,Number of neonatal deaths,SH.DTH.NMRT,14603
Zambia,ZMB,2001,Number of neonatal deaths,SH.DTH.NMRT,14848
Zambia,ZMB,2000,Number of neonatal deaths,SH.DTH.NMRT,15003
Zambia,ZMB,1999,Number of neonatal deaths,SH.DTH.NMRT,14989
Zambia,ZMB,1998,Number of neonatal deaths,SH.DTH.NMRT,14808
Zambia,ZMB,1997,Number of neonatal deaths,SH.DTH.NMRT,14483
Zambia,ZMB,1996,Number of neonatal deaths,SH.DTH.NMRT,14184
Zambia,ZMB,1995,Number of neonatal deaths,SH.DTH.NMRT,13884
Zambia,ZMB,1994,Number of neonatal deaths,SH.DTH.NMRT,13586
Zambia,ZMB,1993,Number of neonatal deaths,SH.DTH.NMRT,13299
Zambia,ZMB,1992,Number of neonatal deaths,SH.DTH.NMRT,13087
Zambia,ZMB,1991,Number of neonatal deaths,SH.DTH.NMRT,13056
Zambia,ZMB,1990,Number of neonatal deaths,SH.DTH.NMRT,12955
Zambia,ZMB,1989,Number of neonatal deaths,SH.DTH.NMRT,12786
Zambia,ZMB,1988,Number of neonatal deaths,SH.DTH.NMRT,12489
Zambia,ZMB,1987,Number of neonatal deaths,SH.DTH.NMRT,12175
Zambia,ZMB,1986,Number of neonatal deaths,SH.DTH.NMRT,11829
Zambia,ZMB,1985,Number of neonatal deaths,SH.DTH.NMRT,11427
Zambia,ZMB,1984,Number of neonatal deaths,SH.DTH.NMRT,10980
Zambia,ZMB,1983,Number of neonatal deaths,SH.DTH.NMRT,10569
Zambia,ZMB,1982,Number of neonatal deaths,SH.DTH.NMRT,10145
Zambia,ZMB,1981,Number of neonatal deaths,SH.DTH.NMRT,9772
Zambia,ZMB,1980,Number of neonatal deaths,SH.DTH.NMRT,9474
Zambia,ZMB,1979,Number of neonatal deaths,SH.DTH.NMRT,9278
Zambia,ZMB,1978,Number of neonatal deaths,SH.DTH.NMRT,9059
Zambia,ZMB,1977,Number of neonatal deaths,SH.DTH.NMRT,8837
Zambia,ZMB,1976,Number of neonatal deaths,SH.DTH.NMRT,8611
Zambia,ZMB,1975,Number of neonatal deaths,SH.DTH.NMRT,8445
Zambia,ZMB,1974,Number of neonatal deaths,SH.DTH.NMRT,8210
Zambia,ZMB,1973,Number of neonatal deaths,SH.DTH.NMRT,8062
Zambia,ZMB,1972,Number of neonatal deaths,SH.DTH.NMRT,7921
Zambia,ZMB,1971,Number of neonatal deaths,SH.DTH.NMRT,7778
Zambia,ZMB,1970,Number of neonatal deaths,SH.DTH.NMRT,7637
Zambia,ZMB,2024,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,63.4170359897534
Zambia,ZMB,2023,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,63.2280669127456
Zambia,ZMB,2022,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,63.0224092153667
Zambia,ZMB,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.7834559845472
Zambia,ZMB,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.5399554118594
Zambia,ZMB,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.2911818738464
Zambia,ZMB,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.0561198558269
Zambia,ZMB,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.8291909823334
Zambia,ZMB,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.6749798866149
Zambia,ZMB,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.5475777697451
Zambia,ZMB,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.4722244801215
Zambia,ZMB,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.4463586688617
Zambia,ZMB,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.387894353944
Zambia,ZMB,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.3208815054617
Zambia,ZMB,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.3074831294135
Zambia,ZMB,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.3375295128097
Zambia,ZMB,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.4387549264297
Zambia,ZMB,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.5332597211242
Zambia,ZMB,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.6906634979251
Zambia,ZMB,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.8221688420883
Zambia,ZMB,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.9815325070803
Zambia,ZMB,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.0490538275016
Zambia,ZMB,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.1418314775337
Zambia,ZMB,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.1515662071693
Zambia,ZMB,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.2037486695601
Zambia,ZMB,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.1078662349998
Zambia,ZMB,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.9179548884633
Zambia,ZMB,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.6348511976486
Zambia,ZMB,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.3325867361224
Zambia,ZMB,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.9306450269887
Zambia,ZMB,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.4659788414387
Zambia,ZMB,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.9638581891155
Zambia,ZMB,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.3792638802645
Zambia,ZMB,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.7332307619301
Zambia,ZMB,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.9986670466557
Zambia,ZMB,2024,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,9.4
Zambia,ZMB,2023,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,9.8
Zambia,ZMB,2022,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,10.3
Zambia,ZMB,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,10.7
Zambia,ZMB,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.1
Zambia,ZMB,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.5
Zambia,ZMB,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.7
Zambia,ZMB,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.8
Zambia,ZMB,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.8
Zambia,ZMB,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.9
Zambia,ZMB,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.9
Zambia,ZMB,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.8
Zambia,ZMB,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.8
Zambia,ZMB,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.7
Zambia,ZMB,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.7
Zambia,ZMB,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.7
Zambia,ZMB,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.7
Zambia,ZMB,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.7
Zambia,ZMB,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.9
Zambia,ZMB,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.1
Zambia,ZMB,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.3
Zambia,ZMB,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.6
Zambia,ZMB,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.9
Zambia,ZMB,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.2
Zambia,ZMB,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.5
Zambia,ZMB,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.7
Zambia,ZMB,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.9
Zambia,ZMB,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,14
Zambia,ZMB,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.9
Zambia,ZMB,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.7
Zambia,ZMB,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.3
Zambia,ZMB,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.7
Zambia,ZMB,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.8
Zambia,ZMB,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,10.7
Zambia,ZMB,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,9.4
Zambia,ZMB,2024,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,48.4
Zambia,ZMB,2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.1
Zambia,ZMB,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.5
Zambia,ZMB,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,50.4
Zambia,ZMB,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.5
Zambia,ZMB,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.5
Zambia,ZMB,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.7
Zambia,ZMB,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.2
Zambia,ZMB,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.1
Zambia,ZMB,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.2
Zambia,ZMB,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.6
Zambia,ZMB,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66
Zambia,ZMB,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,69.2
Zambia,ZMB,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.8
Zambia,ZMB,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.3
Zambia,ZMB,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.4
Zambia,ZMB,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.2
Zambia,ZMB,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,89.1
Zambia,ZMB,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.8
Zambia,ZMB,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,102.7
Zambia,ZMB,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,111.7
Zambia,ZMB,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,122.1
Zambia,ZMB,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,132.9
Zambia,ZMB,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,143.2
Zambia,ZMB,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,151.8
Zambia,ZMB,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,158.1
Zambia,ZMB,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,162.5
Zambia,ZMB,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,165.6
Zambia,ZMB,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,168.7
Zambia,ZMB,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.2
Zambia,ZMB,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,175.8
Zambia,ZMB,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.5
Zambia,ZMB,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,180.2
Zambia,ZMB,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,180.9
Zambia,ZMB,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,180.7
Zambia,ZMB,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,179.4
Zambia,ZMB,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,176.9
Zambia,ZMB,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.7
Zambia,ZMB,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,169.8
Zambia,ZMB,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,165.8
Zambia,ZMB,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,162.1
